Date,Store ID,Product ID,Quantity Sold
2024-03-19,STORE006,1012,5
2024-03-19,STORE006,1001,25
2024-03-19,STORE008,1009,11
2024-03-19,STORE002,1015,10
2024-03-19,STORE003,1018,18
2024-03-20,STORE005,1004,5
2024-03-20,STORE001,1017,10
2024-03-20,STORE009,1007,9
2024-03-20,STORE009,1005,12
2024-03-20,STORE005,1010,1
2024-03-20,STORE003,1013,1
2024-03-20,STORE008,1005,5
2024-03-20,STORE001,1013,16
2024-03-20,STORE007,1011,25
2024-03-20,STORE003,1004,10
2024-03-20,STORE002,1015,14
2024-03-20,STORE002,1010,17
2024-03-20,STORE010,1017,4
2024-03-21,STORE009,1017,24
2024-03-21,STORE002,1015,8
2024-03-21,STORE005,1010,7
2024-03-21,STORE001,1011,23
2024-03-21,STORE007,1011,27
2024-03-21,STORE004,1015,16
2024-03-21,STORE003,1001,11
2024-03-21,STORE002,1017,29
2024-03-21,STORE001,1004,11
2024-03-21,STORE007,1015,20
2024-03-21,STORE007,1010,12
2024-03-21,STORE008,1016,20
2024-03-22,STORE010,1019,6
2024-03-22,STORE008,1019,7
2024-03-22,STORE008,1013,27
2024-03-22,STORE006,1019,29
2024-03-22,STORE008,1003,28
2024-03-23,STORE001,1001,22
2024-03-23,STORE007,1012,23
2024-03-23,STORE009,1015,24
2024-03-23,STORE008,1006,13
2024-03-23,STORE008,1018,28
2024-03-23,STORE008,1001,5
2024-03-23,STORE009,1010,19
2024-03-23,STORE004,1012,22
2024-03-23,STORE002,1003,10
2024-03-23,STORE007,1014,2
2024-03-23,STORE004,1010,15
2024-03-23,STORE006,1004,17
2024-03-23,STORE010,1012,8
2024-03-24,STORE008,1001,22
2024-03-24,STORE005,1001,28
2024-03-24,STORE008,1016,26
2024-03-24,STORE001,1018,8
2024-03-24,STORE002,1013,27
2024-03-24,STORE010,1002,5
2024-03-24,STORE006,1005,26
2024-03-24,STORE004,1004,7
2024-03-24,STORE001,1011,2
2024-03-25,STORE001,1017,24
2024-03-25,STORE002,1009,28
2024-03-25,STORE001,1006,19
2024-03-25,STORE006,1007,4
2024-03-25,STORE002,1018,9
2024-03-25,STORE008,1015,1
2024-03-25,STORE006,1015,28
2024-03-25,STORE001,1016,15
2024-03-25,STORE009,1006,21
2024-03-25,STORE007,1004,11
2024-03-25,STORE002,1003,25
2024-03-25,STORE003,1012,23
2024-03-26,STORE010,1019,19
2024-03-26,STORE010,1002,12
2024-03-26,STORE009,1014,10
2024-03-26,STORE004,1010,28
2024-03-26,STORE006,1015,19
2024-03-26,STORE001,1007,2
2024-03-26,STORE007,1007,14
2024-03-26,STORE007,1008,4
2024-03-26,STORE009,1002,9
2024-03-26,STORE001,1020,18
2024-03-27,STORE010,1001,28
2024-03-27,STORE002,1018,23
2024-03-27,STORE002,1008,7
2024-03-27,STORE003,1010,5
2024-03-27,STORE009,1007,11
2024-03-27,STORE002,1015,17
2024-03-27,STORE009,1016,17
2024-03-27,STORE009,1014,25
2024-03-27,STORE001,1003,16
2024-03-27,STORE010,1012,2
2024-03-27,STORE002,1001,18
2024-03-27,STORE006,1007,13
2024-03-27,STORE003,1013,15
2024-03-27,STORE008,1009,19
2024-03-28,STORE010,1016,15
2024-03-28,STORE008,1015,10
2024-03-28,STORE005,1004,10
2024-03-28,STORE001,1019,27
2024-03-28,STORE005,1018,1
2024-03-28,STORE006,1019,17
2024-03-28,STORE006,1010,26
2024-03-28,STORE003,1002,29
2024-03-28,STORE007,1013,28
2024-03-28,STORE008,1003,21
2024-03-28,STORE010,1013,9
2024-03-28,STORE002,1011,27
2024-03-28,STORE004,1004,12
2024-03-28,STORE010,1017,14
2024-03-29,STORE003,1001,2
2024-03-29,STORE009,1014,2
2024-03-29,STORE002,1009,1
2024-03-29,STORE005,1010,6
2024-03-29,STORE006,1015,10
2024-03-29,STORE009,1001,12
2024-03-29,STORE003,1001,2
2024-03-29,STORE004,1008,14
2024-03-29,STORE005,1010,4
2024-03-29,STORE003,1007,21
2024-03-29,STORE006,1012,17
2024-03-29,STORE010,1004,8
2024-03-29,STORE004,1018,23
2024-03-29,STORE008,1002,4
2024-03-30,STORE006,1002,12
2024-03-30,STORE006,1012,17
2024-03-30,STORE002,1019,13
2024-03-30,STORE001,1016,13
2024-03-30,STORE002,1016,8
2024-03-31,STORE003,1018,29
2024-03-31,STORE002,1012,7
2024-03-31,STORE008,1005,22
2024-03-31,STORE007,1012,17
2024-03-31,STORE006,1002,21
2024-03-31,STORE009,1001,23
2024-03-31,STORE009,1018,28
2024-03-31,STORE002,1003,15
2024-03-31,STORE004,1019,20
2024-03-31,STORE007,1019,24
2024-03-31,STORE006,1014,2
2024-03-31,STORE003,1009,11
2024-03-31,STORE009,1019,12
2024-03-31,STORE008,1008,20
2024-03-31,STORE010,1011,15
