Date,Store ID,Product ID,Quantity Sold
2022-07-08,STORE005,1003,30
2022-07-08,STORE010,1014,14
2022-07-08,STORE010,1020,14
2022-07-08,STORE006,1006,21
2022-07-08,STORE007,1014,19
2022-07-08,STORE005,1012,22
2022-07-08,STORE010,1016,25
2022-07-08,STORE004,1011,16
2022-07-08,STORE001,1017,14
2022-07-08,STORE001,1019,8
2022-07-08,STORE010,1019,22
2022-07-08,STORE008,1006,18
2022-07-09,STORE008,1017,20
2022-07-09,STORE002,1006,9
2022-07-09,STORE008,1007,28
2022-07-09,STORE010,1017,21
2022-07-09,STORE005,1007,17
2022-07-09,STORE003,1016,28
2022-07-09,STORE003,1020,16
2022-07-09,STORE001,1020,18
2022-07-09,STORE003,1012,15
2022-07-09,STORE005,1001,23
2022-07-09,STORE003,1011,23
2022-07-09,STORE006,1003,26
2022-07-09,STORE009,1004,18
2022-07-09,STORE005,1018,24
2022-07-10,STORE009,1001,10
2022-07-10,STORE008,1010,18
2022-07-10,STORE003,1004,6
2022-07-10,STORE008,1007,6
2022-07-10,STORE001,1005,26
2022-07-10,STORE005,1004,20
2022-07-10,STORE009,1009,12
2022-07-10,STORE004,1011,17
2022-07-10,STORE003,1006,16
2022-07-11,STORE009,1015,2
2022-07-11,STORE004,1008,22
2022-07-11,STORE001,1013,19
2022-07-11,STORE001,1015,1
2022-07-11,STORE001,1003,13
2022-07-11,STORE004,1010,19
2022-07-11,STORE001,1002,5
2022-07-11,STORE010,1001,27
2022-07-11,STORE007,1015,17
2022-07-11,STORE008,1017,1
2022-07-11,STORE005,1003,8
2022-07-11,STORE004,1012,18
2022-07-11,STORE008,1018,17
2022-07-12,STORE008,1006,12
2022-07-12,STORE006,1004,1
2022-07-12,STORE007,1019,21
2022-07-12,STORE006,1009,1
2022-07-12,STORE009,1003,30
2022-07-12,STORE004,1001,5
2022-07-12,STORE006,1009,4
2022-07-12,STORE002,1002,24
2022-07-12,STORE008,1016,14
2022-07-12,STORE005,1008,3
2022-07-12,STORE007,1017,30
2022-07-12,STORE009,1002,27
2022-07-12,STORE002,1009,25
2022-07-13,STORE007,1016,13
2022-07-13,STORE008,1009,4
2022-07-13,STORE004,1004,19
2022-07-13,STORE003,1016,22
2022-07-13,STORE004,1012,30
2022-07-14,STORE002,1006,5
2022-07-14,STORE002,1009,23
2022-07-14,STORE002,1018,14
2022-07-14,STORE010,1013,1
2022-07-14,STORE006,1014,24
2022-07-14,STORE006,1012,6
2022-07-14,STORE010,1004,12
2022-07-14,STORE005,1008,19
2022-07-14,STORE003,1003,30
2022-07-14,STORE009,1018,12
2022-07-14,STORE004,1014,2
2022-07-14,STORE003,1008,20
2022-07-14,STORE010,1018,7
2022-07-14,STORE003,1012,16
2022-07-15,STORE001,1004,18
2022-07-15,STORE006,1019,14
2022-07-15,STORE005,1006,14
2022-07-15,STORE002,1013,9
2022-07-15,STORE001,1019,13
2022-07-16,STORE001,1015,20
2022-07-16,STORE008,1015,14
2022-07-16,STORE004,1011,26
2022-07-16,STORE007,1007,25
2022-07-16,STORE001,1018,1
2022-07-16,STORE002,1013,17
2022-07-16,STORE001,1004,19
2022-07-16,STORE006,1012,9
2022-07-16,STORE008,1004,25
2022-07-17,STORE009,1018,11
2022-07-17,STORE006,1007,30
2022-07-17,STORE008,1003,16
2022-07-17,STORE002,1005,10
2022-07-17,STORE003,1010,23
2022-07-17,STORE009,1020,19
2022-07-17,STORE009,1020,26
2022-07-17,STORE010,1012,29
2022-07-17,STORE005,1003,29
2022-07-17,STORE008,1017,2
2022-07-17,STORE001,1003,19
2022-07-18,STORE007,1014,7
2022-07-18,STORE006,1017,23
2022-07-18,STORE003,1002,28
2022-07-18,STORE004,1014,28
2022-07-18,STORE007,1019,21
2022-07-18,STORE001,1013,18
2022-07-18,STORE005,1001,9
2022-07-18,STORE001,1014,19
2022-07-18,STORE006,1003,21
2022-07-18,STORE005,1007,30
2022-07-18,STORE009,1011,16
2022-07-19,STORE006,1019,7
2022-07-19,STORE010,1017,29
2022-07-19,STORE007,1001,28
2022-07-19,STORE004,1019,19
2022-07-19,STORE001,1008,19
2022-07-19,STORE008,1010,22
2022-07-19,STORE002,1013,19
2022-07-19,STORE006,1011,12
2022-07-19,STORE008,1014,7
2022-07-20,STORE006,1008,25
2022-07-20,STORE008,1017,30
2022-07-20,STORE001,1015,9
2022-07-20,STORE007,1007,6
2022-07-20,STORE002,1017,23
2022-07-20,STORE008,1003,2
2022-07-20,STORE006,1003,4
2022-07-20,STORE007,1010,1
2022-07-20,STORE006,1010,27
2022-07-20,STORE005,1008,30
2022-07-20,STORE006,1007,28
2022-07-20,STORE005,1013,29
2022-07-21,STORE005,1013,27
2022-07-21,STORE005,1010,9
2022-07-21,STORE010,1007,2
2022-07-21,STORE004,1007,13
2022-07-21,STORE008,1004,2
2022-07-21,STORE004,1003,23
2022-07-21,STORE008,1011,23
2022-07-21,STORE004,1008,20
2022-07-21,STORE010,1017,27
2022-07-21,STORE003,1001,17
2022-07-21,STORE005,1010,22
2022-07-21,STORE009,1006,16
2022-07-21,STORE002,1016,29
2022-07-22,STORE001,1018,2
2022-07-22,STORE009,1009,21
2022-07-22,STORE002,1019,3
2022-07-22,STORE004,1005,7
2022-07-22,STORE001,1009,7
2022-07-22,STORE003,1011,1
2022-07-22,STORE004,1004,8
2022-07-22,STORE001,1017,4
2022-07-22,STORE001,1013,17
2022-07-23,STORE004,1015,9
2022-07-23,STORE009,1020,19
2022-07-23,STORE005,1012,28
2022-07-23,STORE003,1013,29
2022-07-23,STORE007,1010,7
2022-07-23,STORE001,1011,6
2022-07-23,STORE010,1018,15
2022-07-23,STORE001,1019,22
2022-07-23,STORE005,1009,29
2022-07-23,STORE003,1012,9
2022-07-23,STORE010,1004,5
2022-07-23,STORE003,1016,27
2022-07-24,STORE009,1005,27
2022-07-24,STORE004,1015,21
2022-07-24,STORE010,1007,19
2022-07-24,STORE006,1012,10
2022-07-24,STORE007,1008,12
2022-07-24,STORE007,1007,30
2022-07-24,STORE001,1017,19
2022-07-24,STORE010,1002,13
2022-07-24,STORE007,1008,19
2022-07-24,STORE001,1010,20
2022-07-24,STORE003,1009,19
2022-07-24,STORE008,1003,27
2022-07-24,STORE001,1007,6
2022-07-24,STORE002,1006,27
2022-07-24,STORE009,1014,15
2022-07-25,STORE007,1005,25
2022-07-25,STORE008,1008,4
2022-07-25,STORE007,1020,13
2022-07-25,STORE005,1003,12
2022-07-25,STORE010,1011,17
2022-07-25,STORE006,1017,18
2022-07-25,STORE001,1003,2
2022-07-25,STORE003,1008,11
2022-07-26,STORE010,1017,3
2022-07-26,STORE002,1020,21
2022-07-26,STORE001,1010,15
2022-07-26,STORE010,1001,17
2022-07-26,STORE009,1019,5
2022-07-26,STORE004,1014,28
2022-07-26,STORE004,1010,23
2022-07-26,STORE002,1020,27
2022-07-26,STORE003,1001,14
2022-07-27,STORE006,1011,24
2022-07-27,STORE001,1012,11
2022-07-27,STORE003,1013,2
2022-07-27,STORE002,1003,21
2022-07-27,STORE007,1013,1
2022-07-27,STORE002,1013,15
2022-07-27,STORE009,1005,8
2022-07-27,STORE008,1003,16
2022-07-27,STORE003,1009,27
2022-07-27,STORE010,1015,19
2022-07-28,STORE006,1011,28
2022-07-28,STORE005,1016,20
2022-07-28,STORE008,1002,29
2022-07-28,STORE009,1017,1
2022-07-28,STORE009,1005,9
2022-07-28,STORE004,1019,30
2022-07-28,STORE005,1001,18
2022-07-28,STORE006,1009,26
2022-07-28,STORE008,1007,3
2022-07-28,STORE001,1014,18
2022-07-28,STORE008,1020,12
2022-07-28,STORE001,1011,7
2022-07-28,STORE004,1009,19
2022-07-28,STORE004,1014,15
2022-07-28,STORE010,1002,10
2022-07-29,STORE002,1015,5
2022-07-29,STORE004,1016,5
2022-07-29,STORE003,1004,28
2022-07-29,STORE009,1010,26
2022-07-29,STORE007,1009,21
2022-07-29,STORE009,1009,24
2022-07-29,STORE009,1019,21
2022-07-29,STORE002,1018,16
2022-07-29,STORE008,1014,28
2022-07-29,STORE009,1015,23
2022-07-29,STORE001,1014,20
2022-07-30,STORE008,1020,24
2022-07-30,STORE008,1016,11
2022-07-30,STORE007,1017,9
2022-07-30,STORE010,1019,17
2022-07-30,STORE003,1014,15
2022-07-30,STORE009,1004,28
2022-07-30,STORE001,1011,19
2022-07-30,STORE004,1007,23
2022-07-30,STORE009,1017,30
2022-07-30,STORE007,1002,1
2022-07-30,STORE007,1012,2
2022-07-31,STORE010,1017,12
2022-07-31,STORE008,1015,30
2022-07-31,STORE010,1015,29
2022-07-31,STORE008,1020,9
2022-07-31,STORE002,1017,15
