Date,Store ID,Product ID,Quantity Sold
2022-04-08,STORE005,1010,21
2022-04-08,STORE005,1008,10
2022-04-08,STORE007,1007,2
2022-04-08,STORE007,1018,25
2022-04-08,STORE009,1001,20
2022-04-08,STORE010,1011,10
2022-04-08,STORE006,1010,5
2022-04-08,STORE004,1018,24
2022-04-08,STORE006,1020,27
2022-04-08,STORE008,1006,8
2022-04-09,STORE008,1014,24
2022-04-09,STORE009,1011,25
2022-04-09,STORE007,1005,14
2022-04-09,STORE004,1005,28
2022-04-09,STORE010,1014,22
2022-04-09,STORE008,1006,13
2022-04-09,STORE010,1018,21
2022-04-09,STORE005,1004,20
2022-04-09,STORE003,1015,26
2022-04-09,STORE001,1020,20
2022-04-09,STORE004,1015,10
2022-04-09,STORE007,1012,3
2022-04-09,STORE001,1004,22
2022-04-10,STORE005,1002,19
2022-04-10,STORE006,1012,29
2022-04-10,STORE009,1005,28
2022-04-10,STORE005,1011,24
2022-04-10,STORE009,1014,26
2022-04-10,STORE010,1017,23
2022-04-10,STORE009,1004,18
2022-04-10,STORE006,1001,22
2022-04-11,STORE008,1001,24
2022-04-11,STORE004,1015,8
2022-04-11,STORE007,1020,26
2022-04-11,STORE006,1004,11
2022-04-11,STORE004,1012,6
2022-04-11,STORE010,1016,18
2022-04-11,STORE006,1007,3
2022-04-11,STORE002,1013,27
2022-04-12,STORE008,1006,30
2022-04-12,STORE010,1017,11
2022-04-12,STORE007,1008,30
2022-04-12,STORE008,1006,22
2022-04-12,STORE008,1012,30
2022-04-12,STORE006,1018,23
2022-04-12,STORE004,1007,18
2022-04-12,STORE008,1010,26
2022-04-12,STORE009,1001,26
2022-04-12,STORE001,1020,22
2022-04-12,STORE005,1019,14
2022-04-13,STORE006,1014,11
2022-04-13,STORE006,1015,15
2022-04-13,STORE003,1003,19
2022-04-13,STORE005,1020,10
2022-04-13,STORE002,1017,3
2022-04-13,STORE002,1012,5
2022-04-13,STORE003,1014,2
2022-04-13,STORE003,1013,4
2022-04-13,STORE005,1016,10
2022-04-13,STORE004,1004,19
2022-04-13,STORE001,1005,5
2022-04-13,STORE001,1003,14
2022-04-13,STORE004,1004,4
2022-04-14,STORE004,1017,7
2022-04-14,STORE004,1019,6
2022-04-14,STORE003,1006,19
2022-04-14,STORE001,1019,3
2022-04-14,STORE010,1015,29
2022-04-14,STORE002,1006,24
2022-04-14,STORE007,1007,18
2022-04-14,STORE006,1020,19
2022-04-14,STORE005,1020,4
2022-04-14,STORE009,1009,8
2022-04-14,STORE009,1001,11
2022-04-14,STORE001,1020,26
2022-04-14,STORE006,1012,20
2022-04-14,STORE004,1014,14
2022-04-14,STORE003,1005,7
2022-04-15,STORE001,1009,9
2022-04-15,STORE010,1008,2
2022-04-15,STORE008,1016,24
2022-04-15,STORE005,1020,28
2022-04-15,STORE002,1005,27
2022-04-15,STORE001,1010,13
2022-04-15,STORE006,1004,2
2022-04-15,STORE005,1007,9
2022-04-15,STORE007,1007,8
2022-04-15,STORE006,1007,15
2022-04-15,STORE010,1008,22
2022-04-15,STORE006,1010,20
2022-04-15,STORE005,1010,13
2022-04-16,STORE010,1014,7
2022-04-16,STORE001,1017,28
2022-04-16,STORE007,1008,16
2022-04-16,STORE001,1006,21
2022-04-16,STORE002,1019,4
2022-04-16,STORE003,1001,21
2022-04-16,STORE004,1013,21
2022-04-16,STORE005,1003,23
2022-04-16,STORE004,1010,8
2022-04-17,STORE005,1019,8
2022-04-17,STORE002,1008,17
2022-04-17,STORE009,1013,4
2022-04-17,STORE004,1017,26
2022-04-17,STORE005,1011,17
2022-04-18,STORE010,1015,23
2022-04-18,STORE001,1017,13
2022-04-18,STORE004,1006,27
2022-04-18,STORE005,1005,23
2022-04-18,STORE010,1002,13
2022-04-18,STORE007,1013,5
2022-04-18,STORE008,1009,25
2022-04-18,STORE002,1014,21
2022-04-19,STORE007,1003,22
2022-04-19,STORE006,1017,20
2022-04-19,STORE005,1002,22
2022-04-19,STORE006,1012,16
2022-04-19,STORE001,1009,20
2022-04-19,STORE002,1006,23
2022-04-19,STORE006,1012,27
2022-04-19,STORE005,1019,26
2022-04-19,STORE009,1012,24
2022-04-19,STORE001,1014,24
2022-04-19,STORE002,1015,11
2022-04-19,STORE007,1002,25
2022-04-19,STORE007,1007,10
2022-04-20,STORE001,1017,8
2022-04-20,STORE007,1014,29
2022-04-20,STORE008,1006,14
2022-04-20,STORE009,1007,28
2022-04-20,STORE009,1016,13
2022-04-20,STORE010,1018,12
2022-04-20,STORE004,1019,10
2022-04-20,STORE005,1016,29
2022-04-20,STORE009,1002,1
2022-04-20,STORE010,1012,16
2022-04-20,STORE006,1015,3
2022-04-20,STORE007,1006,4
2022-04-21,STORE005,1009,4
2022-04-21,STORE008,1004,24
2022-04-21,STORE008,1006,15
2022-04-21,STORE006,1012,4
2022-04-21,STORE010,1002,13
2022-04-21,STORE003,1002,22
2022-04-21,STORE006,1019,20
2022-04-21,STORE010,1005,28
2022-04-21,STORE004,1006,26
2022-04-21,STORE003,1011,6
2022-04-22,STORE010,1006,13
2022-04-22,STORE004,1006,4
2022-04-22,STORE008,1012,25
2022-04-22,STORE003,1018,15
2022-04-22,STORE004,1003,25
2022-04-22,STORE010,1001,27
2022-04-22,STORE005,1009,25
2022-04-22,STORE008,1003,25
2022-04-23,STORE008,1014,18
2022-04-23,STORE010,1009,13
2022-04-23,STORE010,1016,21
2022-04-23,STORE009,1008,18
2022-04-23,STORE010,1020,29
2022-04-23,STORE005,1014,3
2022-04-23,STORE010,1007,6
2022-04-24,STORE001,1005,21
2022-04-24,STORE005,1020,11
2022-04-24,STORE001,1017,30
2022-04-24,STORE002,1001,24
2022-04-24,STORE003,1012,25
2022-04-24,STORE002,1006,3
2022-04-24,STORE003,1010,7
2022-04-24,STORE001,1014,11
2022-04-24,STORE006,1011,12
2022-04-24,STORE007,1011,21
2022-04-24,STORE001,1004,5
2022-04-24,STORE007,1019,30
2022-04-24,STORE010,1008,26
2022-04-24,STORE009,1015,23
2022-04-24,STORE007,1016,9
2022-04-25,STORE005,1014,12
2022-04-25,STORE008,1013,25
2022-04-25,STORE007,1018,17
2022-04-25,STORE009,1014,23
2022-04-25,STORE006,1002,24
2022-04-25,STORE009,1009,5
2022-04-25,STORE007,1009,5
2022-04-25,STORE005,1002,5
2022-04-25,STORE005,1017,10
2022-04-25,STORE007,1019,16
2022-04-26,STORE007,1016,8
2022-04-26,STORE003,1011,6
2022-04-26,STORE002,1014,27
2022-04-26,STORE005,1012,5
2022-04-26,STORE009,1014,4
2022-04-26,STORE007,1007,7
2022-04-27,STORE010,1002,14
2022-04-27,STORE001,1018,24
2022-04-27,STORE001,1014,17
2022-04-27,STORE008,1003,8
2022-04-27,STORE002,1006,29
2022-04-27,STORE002,1019,8
2022-04-27,STORE004,1001,4
2022-04-27,STORE005,1010,1
2022-04-27,STORE007,1017,13
2022-04-27,STORE005,1005,22
2022-04-27,STORE001,1012,20
2022-04-27,STORE009,1005,8
2022-04-28,STORE010,1002,27
2022-04-28,STORE007,1011,16
2022-04-28,STORE009,1011,26
2022-04-28,STORE004,1006,12
2022-04-28,STORE009,1010,22
2022-04-28,STORE007,1007,8
2022-04-29,STORE001,1001,11
2022-04-29,STORE005,1014,6
2022-04-29,STORE009,1015,9
2022-04-29,STORE009,1007,22
2022-04-29,STORE005,1012,26
2022-04-30,STORE004,1002,21
2022-04-30,STORE003,1013,18
2022-04-30,STORE006,1002,21
2022-04-30,STORE005,1011,19
2022-04-30,STORE010,1008,3
2022-04-30,STORE007,1020,11
2022-04-30,STORE001,1003,10
2022-04-30,STORE004,1004,26
