Date,Store ID,Product ID,Quantity Sold
2024-12-24,STORE006,1001,4
2024-12-25,STORE009,1004,24
2024-12-25,STORE005,1017,5
2024-12-25,STORE010,1001,11
2024-12-25,STORE003,1001,25
2024-12-25,STORE007,1001,11
2024-12-25,STORE002,1007,9
2024-12-26,STORE003,1019,6
2024-12-26,STORE007,1020,8
2024-12-26,STORE008,1016,26
2024-12-26,STORE008,1007,2
2024-12-26,STORE005,1007,15
2024-12-27,STORE006,1020,15
2024-12-27,STORE004,1018,15
2024-12-27,STORE002,1006,15
2024-12-27,STORE009,1014,22
2024-12-27,STORE001,1006,12
2024-12-27,STORE002,1010,30
2024-12-27,STORE007,1001,21
2024-12-27,STORE009,1015,23
2024-12-27,STORE002,1007,9
2024-12-27,STORE001,1001,10
2024-12-28,STORE001,1015,26
2024-12-28,STORE004,1008,26
2024-12-28,STORE006,1010,6
2024-12-28,STORE004,1012,14
2024-12-28,STORE008,1001,28
2024-12-28,STORE008,1011,4
2024-12-28,STORE010,1008,25
2024-12-28,STORE001,1011,28
2024-12-28,STORE002,1011,1
2024-12-28,STORE009,1001,21
2024-12-29,STORE009,1007,4
2024-12-29,STORE008,1016,26
2024-12-29,STORE008,1019,15
2024-12-29,STORE007,1014,12
2024-12-29,STORE006,1020,9
2024-12-29,STORE004,1019,30
2024-12-29,STORE008,1016,12
2024-12-29,STORE007,1019,18
2024-12-29,STORE009,1012,20
2024-12-29,STORE003,1006,5
2024-12-29,STORE001,1003,21
2024-12-29,STORE007,1007,12
2024-12-29,STORE003,1019,1
2024-12-30,STORE001,1011,30
2024-12-30,STORE003,1001,9
2024-12-30,STORE002,1012,26
2024-12-30,STORE010,1006,10
2024-12-30,STORE004,1006,8
2024-12-30,STORE005,1017,29
2024-12-30,STORE008,1012,30
2024-12-30,STORE008,1004,11
2024-12-30,STORE001,1011,11
2024-12-30,STORE007,1009,16
2024-12-30,STORE008,1005,29
2024-12-30,STORE004,1005,26
2024-12-30,STORE008,1013,15
2024-12-31,STORE001,1011,25
2024-12-31,STORE005,1010,3
2024-12-31,STORE008,1014,12
2024-12-31,STORE001,1009,8
2024-12-31,STORE001,1015,3
2024-12-31,STORE001,1020,7
2024-12-31,STORE006,1015,1
2024-12-31,STORE008,1019,14
2024-12-31,STORE007,1019,24
2024-12-31,STORE002,1013,6
2024-12-31,STORE007,1014,27
2024-12-31,STORE007,1003,3
2024-12-31,STORE005,1007,9
